"N","p1","delta","est","s.e.","QL","QU","index"
750,0.4,0.05,-0.0374977420995213,0.148450626979376,-0.326017294663517,0.251376213487643,10
350,0.4,0.075,-0.49283434346594,0.229861914874866,-0.934050113446618,-0.0473599996047874,10
450,0.4,0.075,-0.614777311448338,0.195808709574849,-0.992588753692379,-0.237076301171079,10
550,0.4,0.075,-0.666163470355173,0.184777844924863,-1.02527371665208,-0.3038935811118,10
650,0.4,0.075,-0.264284597173587,0.165989428835626,-0.589107839157102,0.0666150653042418,10
750,0.4,0.075,-0.112108940736012,0.144793681588231,-0.390945455106554,0.169088498244848,10
350,0.4,0.1,-0.269571812372435,0.223625436405399,-0.716976989591164,0.155244204378885,10
450,0.4,0.1,-0.550327256539684,0.194391587657039,-0.922952100828196,-0.174494675307968,10
550,0.4,0.1,-0.346774382213735,0.188375483444776,-0.714551917620824,0.0170174708861969,10
650,0.4,0.1,-0.62372990605686,0.167060057227656,-0.956029331794464,-0.302490475803085,10
750,0.4,0.1,-0.50694802458522,0.154442669563355,-0.81327074602316,-0.219274572526907,10
350,0.4,0.125,-0.571346993058698,0.225942781574415,-1.02021783455517,-0.141137999449049,10
450,0.4,0.125,-0.0829934477291432,0.201979401763966,-0.481565552315235,0.319503170573564,10
550,0.4,0.125,-0.577987865383218,0.191620283083987,-0.962970492959512,-0.199741550274847,10
650,0.4,0.125,-0.658847518283897,0.173979114927119,-0.997029359278115,-0.318731233485334,10
750,0.4,0.125,-0.521927855983736,0.157941974797446,-0.834632459402435,-0.219084542673606,10
350,0.4,0.15,-0.403699603807209,0.219296366857659,-0.840946949192419,0.0292446432747972,10
450,0.4,0.15,-0.681607864000628,0.206626662226806,-1.0805626181149,-0.29102675821801,10
550,0.4,0.15,-0.340577517964912,0.178500868407289,-0.695210676611345,0.00177512475000934,10
650,0.4,0.15,-0.882404940929678,0.182946339610589,-1.25061312753474,-0.531313202065916,10
750,0.4,0.15,-0.550106485041074,0.158466763572927,-0.856851439526624,-0.244961468090756,10
350,0.4,0.05,0.168724707305444,0.224718606179191,-0.275260588822984,0.60131363512248,11
450,0.4,0.05,-0.291161096284653,0.208896109325585,-0.702205823833277,0.119405522909029,11
550,0.4,0.05,-0.301920611231081,0.174845809957898,-0.638954575886866,0.0522010521963731,11
650,0.4,0.05,-0.065014607667405,0.162422574552626,-0.380036771291511,0.255648604618661,11
750,0.4,0.05,-0.119688681906733,0.152136773695933,-0.421997223103378,0.170113578214593,11
350,0.4,0.075,0.209370986679568,0.219400556445295,-0.215596366570256,0.642622138076123,11
450,0.4,0.075,-0.497872241855623,0.196973911173738,-0.891309503080976,-0.120937162876193,11
550,0.4,0.075,-0.239344280239904,0.178810535483977,-0.587296235067096,0.116139352285134,11
650,0.4,0.075,-0.722537895196818,0.164417810071777,-1.0392738099399,-0.406630775786232,11
750,0.4,0.075,-0.408613292981009,0.150126687943715,-0.707314799122158,-0.114377823372667,11
350,0.4,0.1,-1.10024980204772,0.241680477263607,-1.58180532430195,-0.629379963603609,11
450,0.4,0.1,-0.550354397343149,0.199888213056031,-0.939550892724271,-0.167331687832009,11
550,0.4,0.1,-0.274793858110557,0.18207104109192,-0.62680876346841,0.0947113614120681,11
650,0.4,0.1,-0.558704687945513,0.170771499642599,-0.897824207002258,-0.226526855644105,11
750,0.4,0.1,-0.513573990697021,0.14750075417719,-0.804773128072109,-0.213901782030126,11
350,0.4,0.125,-0.292133473694039,0.223216179178613,-0.726286758450704,0.147542676566223,11
450,0.4,0.125,-0.689054786929343,0.207907946201353,-1.07935478695797,-0.277366082463101,11
550,0.4,0.125,-0.315689402397244,0.177784364438834,-0.671695448088522,0.0335070321923808,11
650,0.4,0.125,-0.82104837923149,0.169444332052418,-1.15052191440609,-0.492602200642066,11
750,0.4,0.125,-0.547176016369769,0.155381355407198,-0.851674819197725,-0.245808082450303,11
350,0.4,0.15,-0.471064807378869,0.229674235956893,-0.903297729035285,-0.01836364081583,11
450,0.4,0.15,-0.543961630575394,0.207447485446144,-0.950669002160473,-0.128967038025293,11
550,0.4,0.15,-0.599222635491355,0.183017542358556,-0.958265929978944,-0.242052259207593,11
650,0.4,0.15,-1.13155764406196,0.177823003182157,-1.47637876221415,-0.784044143702712,11
750,0.4,0.15,-0.837711329724751,0.154741585752727,-1.15098690767058,-0.53890032502162,11
350,0.4,0.05,-0.309711497839454,0.225877476281919,-0.751832535840339,0.122210840789134,12
450,0.4,0.05,-0.112637765816599,0.196383267172382,-0.492340926043529,0.261244989897453,12
550,0.4,0.05,-0.0766589305309345,0.180312556983088,-0.443561948368197,0.268100720751615,12
650,0.4,0.05,-0.329976539486247,0.163759777019757,-0.654634828656504,-0.0144310328942888,12
750,0.4,0.05,-0.125539173989896,0.153921405801059,-0.412504335723594,0.174692267551007,12
350,0.4,0.075,-0.261153558247403,0.231427764463123,-0.708601982582439,0.203769038076024,12
450,0.4,0.075,-0.447185155070383,0.191019153782408,-0.820388479258654,-0.0830955069961901,12
550,0.4,0.075,-0.196674329203246,0.176308609224709,-0.54825575875993,0.154944755455861,12
650,0.4,0.075,-0.228452815858836,0.162107527863743,-0.547919615499384,0.0941626556085715,12
750,0.4,0.075,-0.176418180023912,0.152462403694133,-0.483281191951587,0.12182864845559,12
350,0.4,0.1,-0.25545718114413,0.226771384027076,-0.690753004243492,0.198114373990439,12
450,0.4,0.1,-0.617138439186009,0.201261828878929,-1.01355424221705,-0.218107913402616,12
550,0.4,0.1,-0.54045289113598,0.180498582697731,-0.892268807822241,-0.190001110193735,12
650,0.4,0.1,-0.501733274573508,0.165346485994756,-0.82671827638216,-0.177192120863521,12
750,0.4,0.1,-0.435696612385101,0.152635671768449,-0.73038738156638,-0.131099850762363,12
350,0.4,0.125,-0.352230211487292,0.224408863074523,-0.790712128768186,0.0989891007934149,12
450,0.4,0.125,-0.545913962983185,0.208897126967638,-0.955635827446084,-0.12787257126075,12
550,0.4,0.125,-0.534683295271119,0.180677017554981,-0.881749865364961,-0.171541735475198,12
650,0.4,0.125,-0.449387652539785,0.165997691560303,-0.764967956913878,-0.121796689688599,12
750,0.4,0.125,-0.696782340961238,0.161715190442201,-1.00664157796358,-0.381266002541291,12
350,0.4,0.15,-1.00374062622208,0.248957632496076,-1.50097851514774,-0.503890409073102,12
450,0.4,0.15,-0.317577551000689,0.20034563403776,-0.704923052911364,0.071292627805006,12
