"N","p1","delta","est","s.e.","q025","q900","q950","q975","index"
750,0.4,0.075,-0.39874094738419,0.148323487040641,-0.681757575329161,-0.208269246732223,-0.156049883231074,-0.106018981622259,20
350,0.4,0.1,-0.435261073696236,0.22304862951514,-0.879404101728391,-0.150445855204567,-0.0732274921768218,-0.00562910658405867,20
450,0.4,0.1,-0.206708218104447,0.194226833651189,-0.585505568444765,0.0426107582047651,0.11742592300379,0.190420383268679,20
550,0.4,0.1,-0.445687854720011,0.184592554528635,-0.814289228903583,-0.208584903205155,-0.145791201609447,-0.0884378903762031,20
650,0.4,0.1,-0.257619304409272,0.163352413942995,-0.581111336997092,-0.049114058047367,0.0119681153824569,0.0662338892863994,20
750,0.4,0.1,-0.752919981869155,0.157452230774197,-1.06370406680421,-0.552990160360425,-0.495003799359637,-0.447488439863242,20
350,0.4,0.125,-0.265822838620584,0.232916124329999,-0.731182366926089,0.0246772151448391,0.108527029673578,0.183505226053647,20
450,0.4,0.125,-0.517240018794138,0.216422091552672,-0.932943494491497,-0.235689654784694,-0.163889697056342,-0.0919149977895712,20
550,0.4,0.125,-0.599184365935086,0.188024127926393,-0.970542652211075,-0.361852413545769,-0.297506121615109,-0.235921984699697,20
650,0.4,0.125,-0.379398034231995,0.172865492682811,-0.733926504932997,-0.157179053635107,-0.0982045271713359,-0.0493896545025362,20
750,0.4,0.125,-0.525333024647086,0.15995033883632,-0.838289096648516,-0.320830180814784,-0.264264623772549,-0.210170731555235,20
350,0.4,0.15,-0.521170483341085,0.22541173840057,-0.970676846890674,-0.23294043201175,-0.1518409958332,-0.0774951998850242,20
450,0.4,0.15,-0.892088397023789,0.207128125740768,-1.30349133910116,-0.628369765640241,-0.56157920466085,-0.489689519167882,20
550,0.4,0.15,-0.545833647471907,0.186855240288123,-0.904252067696978,-0.306872162104874,-0.238440165858266,-0.184018474875327,20
650,0.4,0.15,-0.630980387751528,0.169349023057528,-0.96720158930932,-0.412288436111901,-0.348710287053253,-0.299874155313963,20
750,0.4,0.15,-0.75922320498587,0.161923659226325,-1.07169744036669,-0.549833756848437,-0.494044402949433,-0.443764797177677,20
350,0.4,0.075,-0.217973321073169,0.223247016861384,-0.656924465438915,0.0713768811564089,0.148361965012148,0.210291102738667,21
450,0.4,0.075,-0.171085087015373,0.195580750457426,-0.55447148916088,0.073202747117088,0.15210465551124,0.210103675442856,21
550,0.4,0.075,-0.174825650329871,0.180966047819894,-0.536799980504074,0.0563673644916683,0.12164185147373,0.174841781786886,21
650,0.4,0.075,-0.274144649767102,0.164783621990482,-0.593478494774086,-0.0635861055769382,-0.010000906359972,0.0431480092677084,21
750,0.4,0.075,-0.20324137708744,0.153682828406515,-0.505726844726678,-0.00671738678738912,0.0517752997209347,0.0968048838471729,21
350,0.4,0.1,-0.545622320573097,0.225951347952617,-0.993317867279935,-0.259085484367616,-0.175678555317518,-0.103577562582943,21
450,0.4,0.1,-0.208226240905293,0.195125813873991,-0.584331393401973,0.0405766025629252,0.120984115583221,0.18825128412384,21
550,0.4,0.1,-0.6021110849368,0.182695287121172,-0.964282082689343,-0.370603489271127,-0.300806610717652,-0.247336397257038,21
650,0.4,0.1,-0.312558384276588,0.166126906927813,-0.637675781975224,-0.0959904213289941,-0.0330278075430044,0.012926119529384,21
750,0.4,0.1,-0.357974619405666,0.159601890323839,-0.660316009574977,-0.151042001520327,-0.0941087755932138,-0.0437254881031459,21
350,0.4,0.125,-0.431555324838021,0.225717470763093,-0.871703027266163,-0.149376557163756,-0.0642229649149794,0.0138642706601004,21
450,0.4,0.125,-0.615570476837305,0.208238649289592,-1.0224329471196,-0.351199864487113,-0.272401563398369,-0.20688157377932,21
550,0.4,0.125,-0.828553676675958,0.183302491030036,-1.18915325195088,-0.595774806014025,-0.531587909396316,-0.475391581974174,21
650,0.4,0.125,-0.587240429534623,0.171651250644487,-0.924905270996397,-0.367317815550745,-0.306387113816087,-0.253292613603641,21
750,0.4,0.125,-0.693953168507206,0.162269393162294,-1.01886228995158,-0.484143725863809,-0.435566124501799,-0.392769474958121,21
350,0.4,0.15,-0.894241138142416,0.23575379954791,-1.35207610628939,-0.592838425315121,-0.503056601929208,-0.433329583266901,21
450,0.4,0.15,-0.920860795895219,0.219274238889496,-1.33955182541704,-0.639596180225839,-0.555036962907127,-0.49079780339943,21
550,0.4,0.15,-0.472565423489559,0.183640868184077,-0.834668611876913,-0.242248792332941,-0.171194520678519,-0.118355784883273,21
650,0.4,0.15,-0.80871878255865,0.170716730482633,-1.15253634043438,-0.588787270534859,-0.533050497373427,-0.477726554007497,21
750,0.4,0.15,-0.677081991340398,0.159258905121953,-0.990490561487737,-0.469738219859982,-0.411056753348353,-0.365274111379752,21
350,0.4,0.075,-0.340011029111397,0.217403429065406,-0.776040611671989,-0.0606435938972841,0.014659253797677,0.0885832213872506,22
450,0.4,0.075,-0.458158988283773,0.192907951198844,-0.850867069559742,-0.212274896732865,-0.139488079875716,-0.080298907097018,22
550,0.4,0.075,-0.468453433013055,0.185348614209833,-0.833959180969997,-0.227533185930319,-0.160518247887039,-0.109097711874788,22
650,0.4,0.075,-0.251074352284317,0.16011640243152,-0.569111410121971,-0.0489558326254457,0.00722973436857347,0.0563486438123381,22
750,0.4,0.075,-0.166173148244361,0.151930833391643,-0.46210333815157,0.0274460751491406,0.0798641982815937,0.128478979399084,22
350,0.4,0.1,-0.363597534689342,0.231516131636372,-0.810925008304506,-0.0640921062817669,0.0215510593015309,0.088837326731257,22
450,0.4,0.1,-0.414320913163832,0.200628566276795,-0.809720423651122,-0.159021918663549,-0.0898497103138183,-0.0230586762764332,22
550,0.4,0.1,-0.585338348102884,0.184654332699857,-0.957957082796964,-0.349880882166544,-0.281171218704689,-0.226810739119614,22
650,0.4,0.1,-0.139377848540876,0.161928427233589,-0.46093034282767,0.067220286821215,0.125487399621446,0.172483157973982,22
750,0.4,0.1,-0.257243127517961,0.150902769695201,-0.548014852996538,-0.060470264840875,-0.00501727486046644,0.0458999799425012,22
350,0.4,0.125,-0.524167721955866,0.227391096761372,-0.976209873276852,-0.229929352944941,-0.146331654609838,-0.0815613832095624,22
450,0.4,0.125,-0.475181012883023,0.20749310268357,-0.88791442366749,-0.211234009867683,-0.136423390921541,-0.0671529412252011,22
550,0.4,0.125,-0.53708172936005,0.185416311779979,-0.903739280761864,-0.302474439876797,-0.238781434763098,-0.172973217126098,22
650,0.4,0.125,-0.225688787261335,0.165612713785163,-0.540851183859994,-0.00938022577180294,0.0427926497669706,0.0899025441646743,22
750,0.4,0.125,-0.73262197082149,0.164188054085471,-1.0528702076209,-0.521631429059529,-0.457902196881243,-0.40135244307837,22
350,0.4,0.15,-0.632335911007577,0.232509648952815,-1.0939120214331,-0.333264181289266,-0.25219802927198,-0.175476338017507,22
450,0.4,0.15,-0.771827348705732,0.209295566940244,-1.1761642985827,-0.501085670396066,-0.420661697696498,-0.341433740683194,22
550,0.4,0.15,-0.71354414424591,0.190635396408992,-1.10140068697587,-0.47191020523618,-0.406848174553261,-0.344494939525776,22
650,0.4,0.15,-0.943898315078758,0.169822100142525,-1.28081306720983,-0.730502905432564,-0.670926885431227,-0.614076031214945,22
750,0.4,0.15,-0.503646372476107,0.159853624781802,-0.808931486228465,-0.295871236892535,-0.240515772184022,-0.187166499265295,22
350,0.4,0.075,-0.394381665561163,0.233826182076157,-0.852640654435786,-0.0958285041011865,-0.0104470763258687,0.0635654596191397,23
450,0.4,0.075,-0.402708205219747,0.201367253899012,-0.790675172033407,-0.139530620300192,-0.0692654602252289,-0.0177636111478794,23
550,0.4,0.075,-0.164465428936706,0.173767409569938,-0.501980099999842,0.0573340854754048,0.125740742766481,0.178151056611868,23
650,0.4,0.075,-0.101357872558613,0.164202104626383,-0.42238098332795,0.111055565603386,0.172762874432264,0.229885752135865,23
750,0.4,0.075,-0.228360638597595,0.151907859561766,-0.530670246620525,-0.034765443599588,0.0165491427167147,0.0689974788011028,23
350,0.4,0.1,-0.391017597134462,0.218953451149261,-0.813967601868911,-0.106252198979473,-0.0300107990200068,0.0293041333654249,23
450,0.4,0.1,-0.558553737924889,0.199698089388521,-0.934350597559116,-0.305791148496646,-0.225328790926394,-0.16373857460904,23
550,0.4,0.1,-0.0582118485182674,0.183794344004717,-0.421723682362694,0.181753328094358,0.246632159362292,0.294722236795822,23
650,0.4,0.1,-0.742302859978076,0.168956571019218,-1.06859630309171,-0.527163081426407,-0.470265114361189,-0.402854819120022,23
750,0.4,0.1,-0.491907696468016,0.150929289334537,-0.790067360475461,-0.299089216641062,-0.238582676792348,-0.19350462431265,23
350,0.4,0.125,-0.564326673235011,0.233696188728735,-1.02406852593523,-0.272038234955573,-0.188064620720986,-0.108120169150447,23
450,0.4,0.125,-0.558340110023975,0.197890456064726,-0.945286367624732,-0.30443756139572,-0.230630087646785,-0.169424458680599,23
550,0.4,0.125,-0.741864543056346,0.192501365359926,-1.1315941609016,-0.495339343129626,-0.426584380018574,-0.370954864275629,23
650,0.4,0.125,-0.582134655408823,0.170840756175406,-0.91682139768818,-0.365690689094219,-0.301239370486418,-0.247781015592026,23
750,0.4,0.125,-0.677789883561994,0.160965204028244,-0.994742553926006,-0.471950146921235,-0.413299087156438,-0.369400244762843,23
350,0.4,0.15,-0.534360273575001,0.230173203148538,-0.997603452080321,-0.235446977266554,-0.154846854602271,-0.0857423614146355,23
450,0.4,0.15,-0.651925043083025,0.211227697533662,-1.07478387797847,-0.381228273609936,-0.310217215088057,-0.249437539834249,23
550,0.4,0.15,-0.735462474681212,0.186701413568477,-1.09890260328001,-0.49695020695118,-0.428374629182438,-0.373377354036199,23
650,0.4,0.15,-0.731171514540021,0.168557982855888,-1.05982225085041,-0.519194058781667,-0.454504712889382,-0.401200246051759,23
750,0.4,0.15,-0.680118553978098,0.157241359793109,-0.986365503249901,-0.482521888540162,-0.423548419163049,-0.378316723315042,23
350,0.4,0.075,-0.43945644668337,0.229858448991138,-0.891651814081181,-0.15123035794417,-0.0625862593963397,0.011705283049036,24
450,0.4,0.075,-0.109009259277569,0.198704596393798,-0.503942920126178,0.139612077429771,0.216780215641739,0.278892982579183,24
550,0.4,0.075,-0.433949862277352,0.180296374241546,-0.785476559212254,-0.203348229643601,-0.135686679017,-0.0779396274286677,24
650,0.4,0.075,-0.514984815002563,0.170963135292423,-0.852255625293562,-0.295446354182418,-0.234832468465228,-0.180653032469282,24
750,0.4,0.075,-0.287134020017971,0.156599465236677,-0.595210209198266,-0.0869935308880483,-0.0322060378191292,0.0216567725615426,24
350,0.4,0.1,-0.884971778441386,0.226657436336277,-1.33141717995542,-0.60058312527374,-0.50979793490997,-0.440603911688606,24
450,0.4,0.1,-0.454032027598246,0.199432992111615,-0.851323637071261,-0.193923639678914,-0.127542021546474,-0.0662848067921373,24
550,0.4,0.1,-0.207566677685482,0.182253325742474,-0.564465238682739,0.0224835013937639,0.0915161832929234,0.15484138354779,24
650,0.4,0.1,-0.519200757781975,0.168619596950878,-0.84715635917424,-0.304452912648545,-0.244944079761978,-0.198146507844317,24
750,0.4,0.1,-0.476146409658816,0.152350399011055,-0.772964248253266,-0.284451955036514,-0.23134116067706,-0.177788156551401,24
350,0.4,0.125,-0.732746003243004,0.235611314106967,-1.1913271284892,-0.437954753183557,-0.356523300846087,-0.271936359812826,24
450,0.4,0.125,-0.606270559664483,0.204035819912977,-1.02657385870369,-0.351575402896927,-0.275310089224344,-0.210752776313262,24
550,0.4,0.125,-0.459280181054794,0.189379948650411,-0.827247418420307,-0.220225922042704,-0.139839515356564,-0.0826645241447638,24
650,0.4,0.125,-0.732038839134285,0.178562018095308,-1.08075263710284,-0.499563137652329,-0.43613284262181,-0.378095797242462,24
750,0.4,0.125,-0.584375467649274,0.155432859467581,-0.879998594663221,-0.376834504296587,-0.321934637953385,-0.273768342667264,24
350,0.4,0.15,-0.57315039169773,0.230562656679351,-1.02994492321473,-0.277072889764391,-0.189981819489075,-0.130093243589541,24
450,0.4,0.15,-0.694411010437759,0.208841748884906,-1.11393683525939,-0.428918897853518,-0.345182691054327,-0.281322176529464,24
550,0.4,0.15,-0.602120777669671,0.180246528253357,-0.951657175751579,-0.369742632245999,-0.304806632405194,-0.245382415585825,24
650,0.4,0.15,-0.543833302883662,0.1674160261734,-0.873085920948487,-0.328993825755604,-0.271289085836996,-0.223461877245868,24
750,0.4,0.15,-0.698523814728531,0.156482730395406,-1.00738303592074,-0.497898825800226,-0.443989940256059,-0.393174820990484,24
350,0.4,0.075,-0.619674140930423,0.223593359868847,-1.05804198460961,-0.338995527561255,-0.258899518292416,-0.183881605747529,25
450,0.4,0.075,-0.648300529665782,0.199503989098406,-1.04163281830211,-0.391747908041846,-0.317119457413112,-0.266310975610376,25
550,0.4,0.075,-0.333367205350373,0.187559986067828,-0.705592330450228,-0.0960398221693242,-0.0280065429683787,0.0252974037919374,25
650,0.4,0.075,-0.384409377414244,0.163706290803497,-0.703389371474685,-0.176770648214815,-0.105575501914014,-0.0573759214912498,25
750,0.4,0.075,-0.356172382719541,0.145144845051588,-0.641257857070171,-0.165271610095611,-0.115503356562302,-0.0801320732396325,25
350,0.4,0.1,-0.443924520795257,0.227142769789297,-0.89830610096248,-0.152668501182551,-0.0698289392665466,0.00805195068269036,25
450,0.4,0.1,-0.253511093109514,0.20287015230545,-0.646622984764314,0.00896565599514129,0.0804002057694313,0.148288650230504,25
550,0.4,0.1,-0.523834969412116,0.182940373770774,-0.878408110772657,-0.288132759017485,-0.228463174769699,-0.170328411220793,25
650,0.4,0.1,-0.453006692717165,0.164043005630283,-0.773643686992312,-0.243646064876293,-0.185651931547265,-0.134411200936972,25
750,0.4,0.1,-0.575243595817683,0.15605447898521,-0.878512214080004,-0.375259398244315,-0.316744769965351,-0.264022517447095,25
350,0.4,0.125,-1.03746908882451,0.241874257590212,-1.51139373326932,-0.729355389209504,-0.639981922263436,-0.563315025095122,25
450,0.4,0.125,-0.512923211322125,0.206042328252311,-0.920750134308449,-0.249387448728628,-0.173142088808548,-0.123116109086457,25
550,0.4,0.125,-0.691580905347787,0.188928138808562,-1.06178866687878,-0.44844301822718,-0.383576271009905,-0.321646829632128,25
650,0.4,0.125,-0.348353126238861,0.166692348442182,-0.68092283446729,-0.13949143923062,-0.075303046378175,-0.0268449045400309,25
750,0.4,0.125,-0.516697278213495,0.156374298217201,-0.826698795415601,-0.319698477049263,-0.25755259200905,-0.210167263986071,25
350,0.4,0.15,-0.616021264344891,0.23717625473346,-1.08472622202728,-0.310580466459578,-0.221297666611823,-0.144914008210991,25
450,0.4,0.15,-0.965680306212463,0.208842311483481,-1.37795308882113,-0.704012604434719,-0.631923042940919,-0.561603859779505,25
550,0.4,0.15,-0.303195793568554,0.181024400934068,-0.657462789568281,-0.0691325802932229,-0.00105956111566486,0.051474775909717,25
650,0.4,0.15,-0.659457177681398,0.17478319230986,-0.989724340790886,-0.431826342941916,-0.369108610778111,-0.323177053614001,25
750,0.4,0.15,-0.626861161775028,0.164173956756302,-0.961099702979573,-0.419035472930951,-0.365778813152271,-0.31716966797201,25
350,0.4,0.075,-0.0257843308573428,0.219596709690531,-0.442109771236582,0.25307060243387,0.340786472779475,0.41483404304381,26
450,0.4,0.075,-0.384901102680986,0.193690107422742,-0.765984638126907,-0.134874417146859,-0.0646681423375681,-0.01906935139156,26
550,0.4,0.075,-0.368535263667765,0.178275368669269,-0.713574287547994,-0.140954886666368,-0.0770304526369925,-0.0206763449815325,26
650,0.4,0.075,-0.315309859370544,0.161518004273576,-0.639488571404021,-0.106594515909729,-0.0487812212715086,-0.00531947509157532,26
750,0.4,0.075,-0.158619636713881,0.150927137625915,-0.460129707180335,0.0311865677651516,0.0824790185949144,0.135736958005327,26
350,0.4,0.1,-0.801466559922058,0.225447406190269,-1.26336720166428,-0.51496739116434,-0.429579860878722,-0.3781363681801,26
450,0.4,0.1,-0.300145394564749,0.210088939152913,-0.708196821044822,-0.0233966869058226,0.0489430088026652,0.123057508098412,26
550,0.4,0.1,-0.485976610245412,0.186382410543964,-0.84546447809878,-0.244247209598867,-0.174007636367833,-0.119130750170318,26
650,0.4,0.1,-0.601000143572141,0.164780641125538,-0.918477095269174,-0.387253835007391,-0.327200561610024,-0.281351395353421,26
750,0.4,0.1,-0.764604874833453,0.158671686762279,-1.07187048272798,-0.561413171141442,-0.505407768123614,-0.456093407011316,26
350,0.4,0.125,-0.654198124638679,0.234660906281327,-1.10922274499087,-0.349188628308626,-0.267403655788737,-0.193256594490903,26
450,0.4,0.125,-0.635926163323716,0.202963904338442,-1.04900983565042,-0.386096779337085,-0.308018001021545,-0.235406567848311,26
550,0.4,0.125,-0.732450521187022,0.184271119944814,-1.08952983462804,-0.499402514891635,-0.430262679089576,-0.369221430214434,26
650,0.4,0.125,-0.323184157905144,0.17793243465362,-0.672465366771427,-0.0942839946149104,-0.0374758339035132,0.0279953906064986,26
750,0.4,0.125,-0.572918146462712,0.156976442972863,-0.88939857482733,-0.371164219824586,-0.319188980501608,-0.276728867724078,26
350,0.4,0.15,-0.884911117498617,0.231496038980949,-1.34246111116354,-0.582765158954523,-0.495088130163125,-0.42683918323621,26
450,0.4,0.15,-0.452449313702315,0.193700665730654,-0.841741258319346,-0.206802731773125,-0.133329577908317,-0.0756526597621007,26
550,0.4,0.15,-1.00509126800934,0.183914411820492,-1.3746470005949,-0.770092508317068,-0.711096113343618,-0.655768634590495,26
650,0.4,0.15,-0.86886984598934,0.168982204622427,-1.18867497773283,-0.646041180456212,-0.586348308587196,-0.530981872091739,26
750,0.4,0.15,-0.666534191003645,0.15972594850362,-0.977563577880278,-0.461067151999307,-0.397634459944569,-0.352135060788105,26
350,0.4,0.075,-0.256692644810138,0.22442550311703,-0.707956921381477,0.0328027126458118,0.109305307961209,0.181561173258487,27
450,0.4,0.075,-0.469149643106421,0.19620265112624,-0.852843421964918,-0.21814407519842,-0.144736498659344,-0.105090454269745,27
550,0.4,0.075,-0.27151478456667,0.176414721548194,-0.630387737530524,-0.0451109972571943,0.0202569011458144,0.077039044598052,27
650,0.4,0.075,-0.175862071393552,0.16902546315564,-0.505242351269434,0.0399891027595881,0.104104670813656,0.157700530716422,27
750,0.4,0.075,-0.183145110538963,0.150383768733689,-0.477362030066022,0.00976796640612887,0.064405947859649,0.105219610253746,27
350,0.4,0.1,-0.369270293599578,0.226702253070433,-0.813852872921568,-0.0747088967403548,0.00514021212763339,0.0746712252569859,27
450,0.4,0.1,-0.253431003876475,0.203973049353454,-0.653974461568212,0.00955180856915931,0.0827871041536024,0.140259067193205,27
550,0.4,0.1,-0.778901064733168,0.190898359023204,-1.15536679611643,-0.536182159650827,-0.47003909862304,-0.412991377824841,27
650,0.4,0.1,-0.279325508437178,0.168470480454886,-0.617421833255543,-0.062263949623517,-0.000841295364680894,0.0529237658174601,27
750,0.4,0.1,-0.714916855283225,0.15347797085835,-1.01460079804634,-0.515628513535528,-0.461116952284136,-0.415643373977275,27
350,0.4,0.125,-0.534623503764406,0.216037302510767,-0.957797057373577,-0.261378660685215,-0.186497689956072,-0.120180593151393,27
450,0.4,0.125,-0.456241044490484,0.199582068837943,-0.855620486166366,-0.193054111413415,-0.133963772381224,-0.0772362951795953,27
550,0.4,0.125,-0.368611399097768,0.1846611283346,-0.727797035659562,-0.128515730010582,-0.0649932638870183,-0.00670356342665421,27
650,0.4,0.125,-0.746428139957145,0.164881764702098,-1.06074774780927,-0.537358570608431,-0.485257091461907,-0.425994641049025,27
750,0.4,0.125,-0.776335780034223,0.155392029618233,-1.08317722884164,-0.574324655672284,-0.523265662676054,-0.48407185069278,27
350,0.4,0.15,-0.612864405810235,0.239859916256509,-1.07941420190519,-0.296639265414166,-0.216963871056526,-0.145911804839435,27
450,0.4,0.15,-0.846076490185917,0.207456725664372,-1.25022889505638,-0.582177550957809,-0.496980205250573,-0.438448389689015,27
550,0.4,0.15,-0.443323054779484,0.184634953076909,-0.799546348496928,-0.205863703741871,-0.143504282002561,-0.0761049199609719,27
650,0.4,0.15,-0.771354389117955,0.171990505175309,-1.10938888190197,-0.548073748723684,-0.485493103888037,-0.439508703638771,27
750,0.4,0.15,-0.588709375301732,0.15584839887683,-0.891609306601295,-0.390876442583311,-0.334924065337339,-0.278223100670707,27
350,0.4,0.075,-0.376559033194296,0.227590248741448,-0.833385174993945,-0.0920112222711053,0.00116715402824326,0.082586510135181,28
450,0.4,0.075,-0.606106456825607,0.197380878190492,-0.987385689284996,-0.352049970515249,-0.281546612604772,-0.224555197030294,28
550,0.4,0.075,-0.413941415285182,0.182675821808919,-0.775178497595105,-0.177755169916123,-0.112707090545142,-0.0583596178232416,28
650,0.4,0.075,-0.295311693431352,0.16423478377531,-0.610869772231305,-0.0893753144113997,-0.0233102658866619,0.0293743059482281,28
750,0.4,0.075,-0.0548652490501012,0.152535747387229,-0.359765474851204,0.138188923345324,0.199831019878909,0.249447326973298,28
350,0.4,0.1,-0.6946918083298,0.22954461531441,-1.14226883421796,-0.401711875401821,-0.327875377031909,-0.239701208940105,28
450,0.4,0.1,-0.829885735737807,0.208057009662661,-1.22787647483169,-0.564586795446455,-0.486599172277625,-0.424311600113842,28
550,0.4,0.1,-0.201176852027666,0.184461810731257,-0.576822205371287,0.0320384296934503,0.0943224386976701,0.146115888851487,28
650,0.4,0.1,-0.237349471050807,0.158673612955377,-0.549384212535739,-0.0367048111404453,0.0243275490024554,0.0750338831247269,28
750,0.4,0.1,-0.262583719609477,0.153936432822773,-0.563124732714748,-0.0647507510428288,-0.00711519429269398,0.0362861187492058,28
350,0.4,0.125,-0.288915447782751,0.223174567702912,-0.733058719351237,-0.00319576092204122,0.0801591666756125,0.142944965467118,28
450,0.4,0.125,-0.666074065847692,0.206639719881807,-1.06486243553358,-0.400591023335713,-0.334439887734285,-0.276715169519024,28
550,0.4,0.125,-0.651658456015158,0.191610525365197,-1.01564647931787,-0.405015264519465,-0.330299514033065,-0.269032945034436,28
650,0.4,0.125,-0.605210274268956,0.167871166486644,-0.941485830884672,-0.393035859356458,-0.326621157268582,-0.271744622852463,28
750,0.4,0.125,-0.524533003593006,0.154661406655149,-0.826456629915022,-0.325728537825318,-0.269191656935101,-0.216490944636357,28
350,0.4,0.15,-0.347173080443487,0.217216448532896,-0.771275266552967,-0.0683776689923632,0.0179414997726227,0.0843244864670672,28
450,0.4,0.15,-0.416263882547672,0.206016793380354,-0.822332357893902,-0.154665768161565,-0.0823648954545649,-0.0278857956857133,28
550,0.4,0.15,-0.704809450314775,0.192655511212358,-1.08817723549385,-0.458713656039268,-0.392204979514492,-0.32339357732077,28
650,0.4,0.15,-0.667466036989087,0.170320826122322,-0.995296536390623,-0.447416099975753,-0.385797263063228,-0.336994369858152,28
750,0.4,0.15,-0.812783044572101,0.162761396436812,-1.12239017523952,-0.601323578394746,-0.541537024973632,-0.499294048870392,28
350,0.4,0.075,-0.272549548055578,0.228386742102983,-0.724404054879103,0.0177329188347603,0.108720724886341,0.175719687935403,29
450,0.4,0.075,-0.6527293528358,0.196059653045513,-1.04545279997346,-0.406044797748143,-0.328501452682417,-0.257027939737033,29
550,0.4,0.075,-0.469531767416044,0.181938496945841,-0.829783795055235,-0.238620651226961,-0.174145548791117,-0.11459432015205,29
650,0.4,0.075,-0.346682186142448,0.166984417677291,-0.668523950560238,-0.128308895175967,-0.0658429919774795,-0.0150073882887444,29
750,0.4,0.075,-0.198523142575869,0.156761944412351,-0.506572601888022,0.0033440944845463,0.0647327128826242,0.114957652684778,29
350,0.4,0.1,-0.862726501364238,0.231145113182596,-1.32754202311614,-0.56685741019876,-0.485988550061667,-0.418814056128103,29
450,0.4,0.1,-0.631589733387886,0.202406357383863,-1.02446420710267,-0.371285430094587,-0.300439586153487,-0.236470515132811,29
550,0.4,0.1,-0.338907804646607,0.177433751245581,-0.687072924265465,-0.117152100968993,-0.046664748305794,0.0109078636514671,29
650,0.4,0.1,-0.559456964499212,0.169456485993922,-0.900634618309751,-0.342597489103712,-0.281520417328516,-0.227252584423169,29
750,0.4,0.1,-0.13826051422151,0.151849930855115,-0.429482175170366,0.0533698887069835,0.109181056617196,0.160090114760086,29
350,0.4,0.125,-0.393048314108631,0.226298668374629,-0.825852812401371,-0.100532005140344,-0.0171143369847866,0.0473096655506538,29
450,0.4,0.125,-0.662983866552821,0.203863291648695,-1.06819107389578,-0.405526839736057,-0.325786283736309,-0.259290050675989,29
550,0.4,0.125,-0.3962548054223,0.178089430276798,-0.745456045898516,-0.169773732935705,-0.105102418772759,-0.0516889937084196,29
650,0.4,0.125,-0.71352238091837,0.17245312966882,-1.05119619964556,-0.490659415966775,-0.430873782031277,-0.388478066084471,29
750,0.4,0.125,-0.506633143157525,0.163879219749877,-0.821648536736292,-0.30098869336918,-0.237924766860867,-0.177421285862649,29
350,0.4,0.15,-0.393471918077416,0.234526212694938,-0.849151578441284,-0.0967381449874317,-0.0099082176252067,0.0452261510641859,29
450,0.4,0.15,-0.693265664716591,0.201495044591447,-1.08536863649509,-0.435211653711018,-0.366475699002771,-0.30381180643721,29
550,0.4,0.15,-0.452224164621126,0.188275600789906,-0.809269850388449,-0.208855565874196,-0.142510111810605,-0.0856417448851165,29
650,0.4,0.15,-0.50930428893189,0.173042027587799,-0.852776522522718,-0.295909118275901,-0.226330235588765,-0.163547609690031,29
750,0.4,0.15,-0.802064884721443,0.159952150316958,-1.11912367201278,-0.594774048111968,-0.534774428516865,-0.482064909829174,29
350,0.4,0.075,-0.343370488595987,0.219617854535007,-0.767155092743099,-0.0608139345740326,0.0209274688204076,0.0886744197060642,30
450,0.4,0.075,-0.749432809271893,0.19737243551953,-1.13415245591084,-0.48899136653009,-0.417062879143422,-0.368836856514142,30
550,0.4,0.075,-0.350702399870915,0.185732870302275,-0.713117793189361,-0.108896466258741,-0.0496075197395919,0.00784511002994387,30
650,0.4,0.075,-0.0954245688027143,0.161753956308553,-0.413177568308904,0.112029344810777,0.167380035803126,0.214535227642604,30
750,0.4,0.075,-0.441148131313694,0.148171624908538,-0.736646881805512,-0.253001433931448,-0.194369037042703,-0.151761077535961,30
350,0.4,0.1,-0.366705728115925,0.230684015239381,-0.789574352427332,-0.0662929943846368,0.00626108209658274,0.0748433098015342,30
450,0.4,0.1,-0.656373365560684,0.197355096043998,-1.05565049532625,-0.404860157720395,-0.333450412186628,-0.279444084545786,30
550,0.4,0.1,-0.505573179787151,0.17556769545618,-0.85342392713877,-0.280577119217211,-0.217833976154676,-0.157665190514231,30
650,0.4,0.1,-0.327791979126944,0.162221017937545,-0.655592970292439,-0.122047709881989,-0.0670494018319772,-0.0141648102359396,30
750,0.4,0.1,-0.634433446366363,0.160362149415123,-0.952774134192531,-0.431406598551802,-0.372737906027341,-0.325124591252353,30
350,0.4,0.125,-0.439179609225037,0.236704593972248,-0.904886642250945,-0.132065539986122,-0.0503647141332419,0.0182538655691761,30
450,0.4,0.125,-0.331918752275121,0.193950722194543,-0.705583939920529,-0.0843715077323665,-0.0175819817468048,0.0396919949459016,30
550,0.4,0.125,-0.508765069372178,0.17533936363438,-0.847859541876827,-0.284510759964019,-0.221670368632493,-0.166459973218862,30
650,0.4,0.125,-0.713872912665923,0.175172522209527,-1.05632455242787,-0.492567435315287,-0.424260078026183,-0.368907121904197,30
750,0.4,0.125,-0.546540209694214,0.156353401608742,-0.854765301704478,-0.346673183573655,-0.291314455784312,-0.234516176538329,30
350,0.4,0.15,-0.704166557868174,0.23159892263118,-1.14006167267057,-0.412078422278538,-0.32838823458822,-0.255494102623095,30
450,0.4,0.15,-0.571610106408408,0.205288631187114,-0.973453789497925,-0.306006980429799,-0.241307680062888,-0.175985800456522,30
550,0.4,0.15,-0.545901523220357,0.188067543136288,-0.916835197608242,-0.299912151240612,-0.233163933186267,-0.173227041997363,30
