"N","p1","delta","est","s.e.","QL","QU","index"
350,0.4,0.15,-1.24576756249433,0.243594808427321,-1.71996124361669,-0.776122116741652,2
450,0.4,0.15,-1.00127895172186,0.209656582284596,-1.41823181129326,-0.587471393722805,2
550,0.4,0.15,-1.00015272088522,0.189369305342304,-1.38603270138482,-0.643639885969614,2
650,0.4,0.15,-0.598044110170233,0.173119860549128,-0.933352907845482,-0.255156131689507,2
750,0.4,0.15,-0.61853023252264,0.163526576809275,-0.943241947808414,-0.29342690554953,2
350,0.4,0.05,0.0823399171930128,0.229831564152018,-0.394681945432905,0.526623420759807,3
450,0.4,0.05,-0.111850969841215,0.200616114887504,-0.496452698013594,0.272904768801567,3
550,0.4,0.05,-0.0977112034215135,0.174592380421194,-0.435224369097951,0.245731568752167,3
650,0.4,0.05,-0.480745883753095,0.162290166116005,-0.796657273193283,-0.166466147982108,3
750,0.4,0.05,-0.358195407970284,0.156769866260136,-0.662484529866121,-0.0534342078801461,3
350,0.4,0.075,-0.220068177231911,0.222402858503483,-0.658948761811607,0.219451225028266,3
450,0.4,0.075,-0.164554449344652,0.198102463550702,-0.566838637881953,0.22600114669611,3
550,0.4,0.075,-0.205580579445343,0.175123673425331,-0.541145448378133,0.130698895614693,3
650,0.4,0.075,-0.523638554986479,0.166271976172104,-0.850538161520195,-0.200814190979614,3
750,0.4,0.075,-0.359212379709351,0.154741045412453,-0.66593528464925,-0.056899734159477,3
350,0.4,0.1,-0.235148440168948,0.226090790133767,-0.67896602088489,0.201348275357709,3
450,0.4,0.1,-0.504012255298738,0.203215079256611,-0.913211060151743,-0.110041651195237,3
550,0.4,0.1,-0.45338780655764,0.184655038634758,-0.824689287975624,-0.0945003968574995,3
650,0.4,0.1,-0.0782006105171189,0.166607177701245,-0.401633593867697,0.249759259141902,3
750,0.4,0.1,-0.386194186456521,0.154615679226422,-0.690908570458375,-0.0882208837891417,3
350,0.4,0.125,-0.611408820021096,0.231415676363797,-1.06765875435597,-0.165580530062207,3
450,0.4,0.125,-0.487995596392683,0.200870168540256,-0.877886968244601,-0.0921323858648243,3
550,0.4,0.125,-0.458357342195387,0.176954609702545,-0.805112390563745,-0.115529250199903,3
650,0.4,0.125,-0.574933628089034,0.171545735739858,-0.921205012836437,-0.242963375949115,3
750,0.4,0.125,-0.683470852061455,0.161884868184238,-0.997710614602186,-0.359032851644167,3
350,0.4,0.15,-0.635062725964445,0.23325945383825,-1.10636921832587,-0.202733727294474,3
450,0.4,0.15,-0.83460638263627,0.208947990442399,-1.25060761794528,-0.422296169816467,3
550,0.4,0.15,-0.807314931251483,0.184253776440396,-1.16664672000115,-0.454928001794758,3
650,0.4,0.15,-0.843664631067712,0.169970535522016,-1.16999759405922,-0.493314255844156,3
750,0.4,0.15,-0.605336745248091,0.158747277350756,-0.910712599791745,-0.306265767508404,3
350,0.4,0.05,-0.248741136078247,0.215405915125057,-0.674247696101581,0.166029443812364,4
450,0.4,0.05,-0.250491090609578,0.193634495542205,-0.631590883149464,0.136830047168638,4
550,0.4,0.05,-0.58465968438722,0.186614973627212,-0.959755068976635,-0.226268711976012,4
650,0.4,0.05,-0.328583066889998,0.162754963091952,-0.636584925269014,-0.0115508142383884,4
750,0.4,0.05,-0.123317255848869,0.14818860235073,-0.399849275598334,0.174229771534176,4
350,0.4,0.075,-0.0892591903792977,0.220687326515792,-0.543104876332049,0.333920448666113,4
450,0.4,0.075,-0.409326527202571,0.194579730605617,-0.784736362779174,-0.0247349183072063,4
550,0.4,0.075,-0.278391276865345,0.179670162927333,-0.63024811332953,0.0694043169908836,4
650,0.4,0.075,-0.18508955998844,0.16239249857046,-0.505662359462302,0.134601245261582,4
750,0.4,0.075,-0.476741046463447,0.151157413883897,-0.769182397571762,-0.18002600414898,4
350,0.4,0.1,-0.386975493086916,0.228498779835704,-0.825806049425254,0.0548998435822489,4
450,0.4,0.1,-0.437834195982018,0.199677318878613,-0.836483203019747,-0.0477725243973276,4
550,0.4,0.1,-0.365603587928812,0.176207364555398,-0.714370649309543,-0.0176345171347064,4
650,0.4,0.1,-0.486558879817368,0.168241229305585,-0.819473528900874,-0.161656354069885,4
750,0.4,0.1,-0.475730467775029,0.154696605402125,-0.771047070935845,-0.169742231876043,4
350,0.4,0.125,-0.413835388343823,0.234466358221575,-0.89600278148201,0.0426706500899295,4
450,0.4,0.125,-0.166875205669854,0.201321769292765,-0.557118640503393,0.224836292121571,4
550,0.4,0.125,-0.693574604924839,0.184142571665662,-1.03831395832565,-0.3415561835711,4
650,0.4,0.125,-0.224770081884349,0.162059923361597,-0.531023854815784,0.0963575340827732,4
750,0.4,0.125,-0.402927840228193,0.156579258692231,-0.703719346867514,-0.0881942234129125,4
350,0.4,0.15,-0.984055160043752,0.226911685620971,-1.43089902195405,-0.541716714795525,4
450,0.4,0.15,-0.606801678223534,0.200873190051118,-1.01183814752994,-0.214750820713227,4
550,0.4,0.15,-0.91010930666917,0.196431895133276,-1.30264424801959,-0.517248095599418,4
650,0.4,0.15,-0.767328479462747,0.175515295041065,-1.11096800890006,-0.422551763285134,4
750,0.4,0.15,-0.821974697029551,0.161117083949649,-1.14342887154187,-0.517110774563402,4
350,0.4,0.05,0.0416448313015736,0.218731438238775,-0.380408314859152,0.461236510351238,5
450,0.4,0.05,-0.367091395470495,0.193821947309798,-0.741033057302357,0.00664914781682942,5
