"N","p1","delta","est","s.e.","QL","QU","index"
550,0.3,0.075,-0.921800442911922,0.201659805519381,-1.3107582593076,-0.521282902007123,1
650,0.3,0.075,-0.630620306480924,0.173923450879347,-0.977827746906675,-0.288474388040286,1
750,0.3,0.075,-0.312778107991357,0.171937787477912,-0.642003613658842,0.0220359198926064,1
350,0.4,0.075,-0.163028476656009,0.226052374713752,-0.603853864389336,0.2828306452641,1
450,0.4,0.075,-0.0169103726234971,0.195699217163972,-0.404720689010422,0.362761225961503,1
550,0.4,0.075,-0.00295884078951963,0.187585363471602,-0.37062856042398,0.362185524789562,1
650,0.4,0.075,-0.289358228654905,0.168013413501401,-0.613353135454437,0.0368776010676909,1
750,0.4,0.075,-0.302568286959644,0.151783999992049,-0.601781346389755,0.00161275115630124,1
350,0.5,0.075,-0.0264800648929422,0.215723178706204,-0.455903462897026,0.40544045850412,1
450,0.5,0.075,-0.0145342051044635,0.187200576415932,-0.381774009711683,0.345441486593781,1
550,0.5,0.075,-0.0382540928085264,0.175436203259642,-0.382608763615967,0.307296683089211,1
650,0.5,0.075,-0.602943867491065,0.157501239958814,-0.905712676949453,-0.305107506840844,1
750,0.5,0.075,-0.387540724346382,0.146780590131206,-0.674824492366138,-0.107062653274263,1
350,0.1,0.1,-5.55247225104022,3.11445947844448,-13.0460682427493,-1.48645693297785,1
450,0.1,0.1,-6.57783588931904,3.2170949780653,-14.6616243711283,-2.48967108557764,1
550,0.1,0.1,-6.78022765374448,3.29041645663575,-15.1242566219254,-2.6984470560892,1
650,0.1,0.1,-7.40627653662054,3.28904794906974,-15.7728699112447,-3.34159302057409,1
750,0.1,0.1,-7.09789510189917,3.17237409756228,-15.2891311264941,-3.08328191829392,1
350,0.2,0.1,-0.690270136796802,0.296841253755424,-1.27781122517587,-0.116020344637622,1
450,0.2,0.1,-0.792018013825128,0.266354925062374,-1.32879845134475,-0.26868571040426,1
550,0.2,0.1,-0.787950818604166,0.255239705552865,-1.29620362589962,-0.287186132905476,1
650,0.2,0.1,-0.626318536369562,0.21042441322829,-1.04070001645245,-0.213778634862298,1
750,0.2,0.1,-0.754152826518461,0.202026520462993,-1.1451502821898,-0.363660964222195,1
350,0.3,0.1,-0.4280041366306,0.23886162869888,-0.890450348222233,0.041847307372544,1
450,0.3,0.1,-0.151023767581672,0.21963874426409,-0.571770170113056,0.279394279087546,1
550,0.3,0.1,-0.74196833984587,0.207941111533345,-1.15015541578654,-0.334982243532276,1
650,0.3,0.1,-0.438756284728922,0.179264838703785,-0.785013086635156,-0.0824876943269573,1
750,0.3,0.1,-0.127341815895959,0.181653988103096,-0.482660437673307,0.233645678110653,1
350,0.4,0.1,-0.035105529411424,0.230015496860044,-0.485816414238299,0.411217541124442,1
450,0.4,0.1,-0.385870724890809,0.194997878787505,-0.771342944176675,-0.0132105825278853,1
550,0.4,0.1,-0.649859526467398,0.178761584215818,-0.996169021303554,-0.308189264030909,1
650,0.4,0.1,-0.274580399195901,0.169891620146999,-0.613902536315651,0.0569232735900413,1
750,0.4,0.1,-0.601338643467763,0.157788026113417,-0.910372906623769,-0.298725608302123,1
350,0.5,0.1,-0.487216924633268,0.217167960049006,-0.909112192416186,-0.0759868412573855,1
450,0.5,0.1,-0.347235794671114,0.192394577356203,-0.719943857642629,0.0394323684449807,1
550,0.5,0.1,-0.31126354237575,0.170571541923157,-0.662516224266231,0.02363496225177,1
650,0.5,0.1,-0.39379157679344,0.162682829286219,-0.715209604579208,-0.0731339139017833,1
750,0.5,0.1,-0.283505998154586,0.144344000253693,-0.566205669715997,0.00292872766044042,1
350,0.1,0.125,0.0765424396071928,10.2967529601246,-19.9760756716062,19.9395582195521,1
450,0.1,0.125,-0.236527839803351,9.92340872250391,-19.0162178149545,19.0010571739331,1
550,0.1,0.125,-0.0305418520447241,9.74337516937266,-19.4887122789247,18.8920047988679,1
650,0.1,0.125,-0.152491553846485,9.8746595177472,-19.5062065191708,19.7186234108331,1
750,0.1,0.125,0.354967454441591,10.1109654770287,-19.7336332665158,20.3814066422518,1
350,0.2,0.125,-1.07537298073512,0.336773421416317,-1.74156993767139,-0.426611359447367,1
450,0.2,0.125,-1.20319096877127,0.304266485636586,-1.81196382655093,-0.634304615595285,1
550,0.2,0.125,-0.840244072497403,0.247911002969354,-1.33624786043699,-0.358047097405555,1
650,0.2,0.125,-0.6507849836866,0.252278283261821,-1.15610740678708,-0.160127098523817,1
750,0.2,0.125,-1.03138217657717,0.225432245262468,-1.48890631276004,-0.59737546064043,1
350,0.3,0.125,-0.307932442655014,0.253247151555015,-0.804628208977873,0.178962261258474,1
450,0.3,0.125,-0.70645644772711,0.233222505655104,-1.16495801592845,-0.256820322103327,1
550,0.3,0.125,-0.865677385132745,0.210909757270315,-1.28081349834952,-0.458304682582829,1
650,0.3,0.125,-0.724150405363359,0.191210068774923,-1.10178166301299,-0.354698712224494,1
750,0.3,0.125,-0.825271353475926,0.177758883437633,-1.17303778406863,-0.478759435677681,1
350,0.4,0.125,-0.68463449234168,0.231125727182668,-1.14741954908418,-0.229258210952646,1
450,0.4,0.125,-0.773645641564802,0.197737073488209,-1.15680322878874,-0.396778698688706,1
550,0.4,0.125,-1.04992254301295,0.190426595505462,-1.42958884507382,-0.685440872908471,1
650,0.4,0.125,-0.974312582009091,0.171760943970671,-1.30772352011272,-0.643739962654045,1
750,0.4,0.125,-0.509281178250456,0.156455502852802,-0.814292006095708,-0.207067105689562,1
350,0.5,0.125,-0.494272271967041,0.219083796539922,-0.912756583013122,-0.0775526842644384,1
450,0.5,0.125,-0.160828597131685,0.193316570843393,-0.547092383620554,0.201740161330316,1
550,0.5,0.125,-0.604483630939394,0.172728272281194,-0.938665767685931,-0.266369691484085,1
650,0.5,0.125,-0.52625939809523,0.159136674346603,-0.841383157829766,-0.21113113561869,1
750,0.5,0.125,-0.50843691160854,0.148932671466002,-0.798060825329823,-0.22494481817371,1
350,0.1,0.15,-0.0483221682754796,9.92364217644666,-20.3088757308481,19.1933523617868,1
450,0.1,0.15,0.239573406361825,10.0881468802321,-19.6961859461022,19.8174652209393,1
550,0.1,0.15,0.0325124482821442,9.87900665672775,-19.3623489379966,18.9718258993636,1
650,0.1,0.15,0.238801580578121,10.032626904676,-19.516910886807,19.1609223812729,1
750,0.1,0.15,0.0647280844728684,9.87418408267551,-19.2120133953776,19.5339998505819,1
350,0.2,0.15,-1.66696083413465,0.390454984668164,-2.48382297198531,-0.9583187049926,1
450,0.2,0.15,-2.000798460428,0.378571609710615,-2.79297262379839,-1.31630285571029,1
550,0.2,0.15,-1.58229567084185,0.304060612088158,-2.20447299429666,-0.995979299438333,1
650,0.2,0.15,-1.3766327422663,0.298948896979245,-2.00500580363299,-0.819525123601839,1
750,0.2,0.15,-1.31600489324203,0.249768905438634,-1.84459240449659,-0.846675222207764,1
350,0.3,0.15,-0.607881879836932,0.248391143224158,-1.09450178046148,-0.113924935865266,1
450,0.3,0.15,-0.859438256579219,0.230468524940969,-1.31307276718418,-0.41005150962917,1
550,0.3,0.15,-1.11614790183096,0.216895315514693,-1.53164255166853,-0.682673132689238,1
650,0.3,0.15,-0.696046974844706,0.204682053874685,-1.0976227847255,-0.308079392852366,1
750,0.3,0.15,-0.819556895752043,0.18887655483345,-1.18999392166698,-0.448214259893686,1
350,0.4,0.15,-0.536299651016671,0.237692708706299,-1.00057688869856,-0.0658895296039682,1
450,0.4,0.15,-0.560486120680142,0.19960204307458,-0.939848430853331,-0.165468500211177,1
550,0.4,0.15,-0.826055910899374,0.195898620699888,-1.2114472418035,-0.463636442999616,1
650,0.4,0.15,-0.677791461910392,0.176690839922567,-1.02151660188216,-0.326895398038483,1
750,0.4,0.15,-0.64222479704287,0.160716858416244,-0.948214439204744,-0.322561081125016,1
350,0.5,0.15,-0.700924156481919,0.216884458494722,-1.11816077447105,-0.278566816036303,1
450,0.5,0.15,-0.381293113541363,0.189968577979473,-0.763018484941078,-0.0146158841310438,1
550,0.5,0.15,-0.645824918206777,0.173924327795113,-0.993102276217278,-0.299425647360289,1
650,0.5,0.15,-0.500442153170657,0.158486147155454,-0.810351959260737,-0.196087839730852,1
750,0.5,0.15,-0.627586066582645,0.149228394055231,-0.926197567439608,-0.337794500644785,1
350,0.1,0.05,-0.757202138493382,0.497103266615437,-1.75149155545167,0.197062992649679,2
450,0.1,0.05,-1.25678151582645,0.440401707080187,-2.17330946244285,-0.435636979624191,2
550,0.1,0.05,-0.435124920290223,0.320818889611097,-1.08374656574472,0.183710658299057,2
650,0.1,0.05,-0.603952575205469,0.374454361855512,-1.36094121494958,0.106534646550639,2
750,0.1,0.05,-0.585985030605194,0.286612328157257,-1.1727594262285,-0.038372483929794,2
350,0.2,0.05,-0.975083483875569,0.313357562139083,-1.59421442718985,-0.365368845619006,2
450,0.2,0.05,-0.461348874650299,0.246923857872975,-0.955271455395605,0.00614674485103179,2
550,0.2,0.05,-0.239526748447875,0.244471512766752,-0.720912284949779,0.221904202663581,2
650,0.2,0.05,-0.64379726876272,0.214331535250948,-1.07838662491544,-0.219922530007137,2
750,0.2,0.05,-0.379206572466569,0.188758219054355,-0.746981100689399,-0.0129166399675874,2
350,0.3,0.05,-0.150952964939997,0.233584474834284,-0.607200800621378,0.304364886521778,2
450,0.3,0.05,-0.139463789563687,0.207540239414683,-0.542064440241204,0.271828987895543,2
550,0.3,0.05,-0.21770004928477,0.191391697200864,-0.584644570796523,0.168474534518008,2
650,0.3,0.05,-0.0713295110020049,0.17925895590761,-0.423423901616246,0.274433789086637,2
750,0.3,0.05,-0.028724433700105,0.163070426505225,-0.34107905533156,0.284817650155737,2
350,0.4,0.05,0.031711305584788,0.226185496039128,-0.421560092731411,0.472380175480229,2
450,0.4,0.05,0.0447329839559852,0.1922149812585,-0.334437545767976,0.420931594075402,2
550,0.4,0.05,-0.372766034920344,0.178390868178494,-0.733089831363653,-0.0273007824519485,2
650,0.4,0.05,-0.328879364894955,0.159193652969018,-0.651396014182493,-0.0169134915571916,2
750,0.4,0.05,-0.160606783679764,0.147439277495432,-0.460600333524221,0.124438147262762,2
350,0.5,0.05,-0.29396512406595,0.213028634536678,-0.702346171038955,0.138341246331917,2
450,0.5,0.05,-0.126557927104296,0.193953003614611,-0.506705780156945,0.263644478852633,2
550,0.5,0.05,-0.545145383101858,0.172612903942419,-0.876010605479632,-0.197197373965574,2
650,0.5,0.05,-0.222650881268974,0.158495275590156,-0.529579914200499,0.0918666946699676,2
750,0.5,0.05,-0.373537577206189,0.147003302273215,-0.662959020029256,-0.0749954378827782,2
350,0.1,0.075,-0.952196872684006,0.549103227242482,-2.08366471008107,0.0862426074839115,2
450,0.1,0.075,-1.33176793575879,0.571281067624356,-2.52546801098121,-0.261711747089492,2
550,0.1,0.075,-1.63656254047109,0.419688306905007,-2.47822536240513,-0.841485897321077,2
650,0.1,0.075,-2.17487860779546,0.563596586205174,-3.49382319445478,-1.19203434246276,2
750,0.1,0.075,-1.51457400735969,0.397731564592692,-2.32803300844289,-0.766404923307238,2
350,0.2,0.075,-1.11138748422095,0.331459655303118,-1.77979281442149,-0.468088990502795,2
450,0.2,0.075,-0.276176613079113,0.249266270933253,-0.765757846390544,0.205095281594384,2
550,0.2,0.075,-0.298908905116428,0.235485603588217,-0.769593082071482,0.155206707638736,2
650,0.2,0.075,-0.321337663598576,0.231942424253478,-0.777615389752204,0.111306767552723,2
750,0.2,0.075,-0.486699612700616,0.213028384693626,-0.908441830460803,-0.081161104378887,2
350,0.3,0.075,-0.440475179035946,0.237212366161486,-0.893415051287539,0.0272592740030006,2
450,0.3,0.075,0.0357329515836792,0.214111302232655,-0.381407165203999,0.455120588576488,2
550,0.3,0.075,-0.389758099362565,0.202733679054494,-0.78554640787437,-0.00324632797067417,2
650,0.3,0.075,-0.521965481246344,0.182698510837646,-0.880756628459776,-0.163586107184207,2
750,0.3,0.075,-0.197208823837724,0.164457442890599,-0.516832235883947,0.120489523578684,2
350,0.4,0.075,-0.179406590298918,0.226727413309592,-0.608117838034033,0.280439391894919,2
450,0.4,0.075,-0.40852711086897,0.202965424436859,-0.806498180982137,-0.00873571738114146,2
550,0.4,0.075,-0.192887069807884,0.183891237517007,-0.554509591433681,0.170665491709662,2
650,0.4,0.075,-0.156235251195087,0.162041901430013,-0.47180335407297,0.160193320887316,2
750,0.4,0.075,-0.124904120501587,0.152180724241786,-0.430117496105471,0.164142116219984,2
350,0.5,0.075,-0.468330038339046,0.221631427044492,-0.904090550312136,-0.0427323979301225,2
450,0.5,0.075,-0.463978061792799,0.189022556764833,-0.833696011537971,-0.0929492397226398,2
550,0.5,0.075,-0.619233999535888,0.170456293075515,-0.947937515590037,-0.29443217585289,2
650,0.5,0.075,-0.457662970309683,0.16002200327565,-0.770358775344043,-0.148433416768679,2
750,0.5,0.075,-0.359986618866618,0.148829157913262,-0.646518618967889,-0.070213976341871,2
350,0.1,0.1,-6.79069462887501,3.27964250513079,-15.3293792095311,-2.56002936798462,2
450,0.1,0.1,-6.76623033954638,3.24316582404532,-15.3710307430935,-2.81367411282494,2
550,0.1,0.1,-7.14299733659092,3.59530034192147,-16.7666686604319,-2.68805905770823,2
650,0.1,0.1,-6.9243852355547,3.14195947528198,-15.0438338346785,-3.01260744259216,2
750,0.1,0.1,-7.10344686895623,3.16331781712789,-14.9808117955076,-3.0831391843759,2
350,0.2,0.1,-0.686530418798326,0.31078017966669,-1.30535241315784,-0.0940212130315365,2
450,0.2,0.1,-0.761330410684075,0.278488227858476,-1.30663630659876,-0.239578872898489,2
550,0.2,0.1,-1.09158287732343,0.265942264476819,-1.6237534957185,-0.580460937522803,2
650,0.2,0.1,-0.665556772405566,0.222161525651868,-1.10060908261811,-0.228267907975646,2
750,0.2,0.1,-0.616467374039787,0.211816027198598,-1.03090952749368,-0.213549042212827,2
350,0.3,0.1,-0.07221458799352,0.247833997564535,-0.572228954152674,0.413707077076021,2
450,0.3,0.1,-0.413144767017561,0.210169410009571,-0.827353295764759,-0.00684407042110434,2
550,0.3,0.1,-1.05818679822946,0.213293674699731,-1.48878025265736,-0.653290153502287,2
650,0.3,0.1,-0.735162768432733,0.184354641132766,-1.10181836201901,-0.379373209083286,2
750,0.3,0.1,-0.37757541169008,0.166028553091921,-0.694793497904749,-0.0544681772074438,2
350,0.4,0.1,-0.408740857645414,0.235492422631149,-0.871048424248496,0.0533461610683636,2
450,0.4,0.1,-0.378098657561694,0.198370936255143,-0.768987189122271,0.0191953904597285,2
550,0.4,0.1,-0.0365562249481175,0.176352619342411,-0.38066163195843,0.30988703652117,2
650,0.4,0.1,-0.298422650724686,0.162158748689654,-0.610452194764423,0.0170243632302971,2
750,0.4,0.1,-0.353618437166104,0.153206623790568,-0.655561855677331,-0.055833286331504,2
350,0.5,0.1,-0.402687555912511,0.218611970670717,-0.824021632688218,0.0160857696211662,2
450,0.5,0.1,-0.40998030310935,0.190756983107073,-0.791626919180837,-0.0459212569952058,2
550,0.5,0.1,-0.367833178607012,0.175805630012122,-0.714040795757315,-0.0188835903389589,2
650,0.5,0.1,-0.481780730223368,0.162929219389487,-0.799411388906769,-0.166860310602483,2
750,0.5,0.1,-0.526787684804641,0.148586646180683,-0.817298828276021,-0.238230741617361,2
350,0.1,0.125,-0.0707998297473551,10.3198380861581,-20.8256033943179,20.1702436109634,2
450,0.1,0.125,0.225874977810123,9.82325013951303,-19.2269714155356,19.3085763452541,2
550,0.1,0.125,0.12547564167356,10.0536805197736,-19.2578548942764,19.9532771485789,2
650,0.1,0.125,0.0539302819538242,10.1534297826087,-19.4059549611751,20.0180089792483,2
750,0.1,0.125,-0.388641369892616,10.0381963691788,-20.3300256276792,19.5694981971547,2
350,0.2,0.125,-1.29493162743717,0.352692451280697,-2.01113194327414,-0.622891530807797,2
450,0.2,0.125,-0.952077525120119,0.290850620832815,-1.53171836848059,-0.39416446721495,2
550,0.2,0.125,-1.36560576541117,0.285550678597167,-1.95742585320105,-0.836771801131201,2
650,0.2,0.125,-1.07152236968769,0.251049325574901,-1.58142803956262,-0.59728634355475,2
750,0.2,0.125,-0.991280716074842,0.247041637238644,-1.47971753745981,-0.52237149395553,2
350,0.3,0.125,-0.541871960418508,0.253877132647393,-1.05112901179482,-0.0466744242557701,2
450,0.3,0.125,-0.559407864210293,0.237219769401082,-1.03742139936669,-0.0954611910942959,2
550,0.3,0.125,-0.723017557247151,0.193217949058905,-1.1006414549311,-0.343074185549244,2
650,0.3,0.125,-0.777708596737694,0.182388976359984,-1.1361998210422,-0.423071337170736,2
750,0.3,0.125,-0.860489167788749,0.185069040151038,-1.21883708886708,-0.493214025026989,2
350,0.4,0.125,-0.922313407766997,0.233652100754203,-1.38164214415836,-0.472073966276171,2
450,0.4,0.125,-0.742389779161795,0.199593892670168,-1.1383646098564,-0.36443257252956,2
550,0.4,0.125,-0.445225485442426,0.181525590509688,-0.805728773853345,-0.0845632780060132,2
650,0.4,0.125,-1.01739700510148,0.176242581696789,-1.35821917045772,-0.679219284674924,2
750,0.4,0.125,-0.323281300829834,0.15320838376792,-0.630433328378058,-0.0281786299985172,2
350,0.5,0.125,-0.370480710462926,0.2189886793536,-0.811622237178856,0.0645962229978539,2
450,0.5,0.125,-0.324089098697133,0.191388021965777,-0.700562443727466,0.0481246871297351,2
550,0.5,0.125,-0.234196381256683,0.173629006701459,-0.580419051975535,0.114436286247542,2
650,0.5,0.125,-0.499250379636503,0.157453526759315,-0.807608122701116,-0.193868276458828,2
750,0.5,0.125,-0.568080883396808,0.148595483327887,-0.862604016898377,-0.2800091169574,2
350,0.1,0.15,0.131240297962378,10.1124439789647,-19.7455339947501,19.5472629397814,2
450,0.1,0.15,-0.0211858502117258,10.2653068460402,-20.2827810938084,20.0832296626194,2
550,0.1,0.15,0.230080503157411,10.0888262482733,-19.3869200602861,19.6670684621185,2
650,0.1,0.15,-0.242549393726009,10.2470668276984,-19.7397548640087,20.431673192103,2
750,0.1,0.15,-0.417607217079684,9.96377930008,-19.6306326765443,19.2228009009792,2
350,0.2,0.15,-2.37442188990307,0.541077152414931,-3.56109732899593,-1.43219482545709,2
450,0.2,0.15,-2.1964447210801,0.467141130052611,-3.2138414054706,-1.38074995570018,2
550,0.2,0.15,-1.64988918022436,0.325104126401261,-2.29893656881362,-1.03709859710361,2
650,0.2,0.15,-1.61070917148738,0.279893735540907,-2.1937258143472,-1.0727788497244,2
750,0.2,0.15,-1.24432522346516,0.255646040053761,-1.76557793913628,-0.740079750552691,2
350,0.3,0.15,-1.23467531014687,0.281604613050809,-1.78818331981294,-0.698819723717058,2
450,0.3,0.15,-1.17324261476828,0.23710437286623,-1.65010222412304,-0.724676205631072,2
550,0.3,0.15,-1.06100751595548,0.230066444956722,-1.51343896842402,-0.616004102519106,2
650,0.3,0.15,-0.623654276888631,0.183309785961173,-0.978923017900114,-0.264440539434578,2
750,0.3,0.15,-0.698654659614418,0.179192374679994,-1.06175358904593,-0.361812824135916,2
350,0.4,0.15,-0.735094567616631,0.242370897180026,-1.21490836806801,-0.267338104947957,2
450,0.4,0.15,-0.669557269905482,0.207956120637508,-1.06907787449738,-0.262880802311224,2
550,0.4,0.15,-0.931906244580118,0.188486955414481,-1.30697609363384,-0.558626138083859,2
650,0.4,0.15,-0.728283960314473,0.165644303525349,-1.0549558241515,-0.404875798885342,2
750,0.4,0.15,-0.700874805177535,0.163099740909441,-1.0146613993853,-0.383810072038471,2
350,0.5,0.15,-0.754723019005554,0.222869427296088,-1.18286847907158,-0.325465352650892,2
450,0.5,0.15,-1.12278441450703,0.197590656204444,-1.51146454464156,-0.71711458796386,2
550,0.5,0.15,-0.824798816825876,0.176447272222657,-1.1819607195175,-0.481030737492203,2
650,0.5,0.15,-0.664473495134564,0.162438727015908,-0.990883233105634,-0.34778783963212,2
750,0.5,0.15,-0.479219085275703,0.151016464013257,-0.777374953593072,-0.182694580802592,2
350,0.1,0.05,-0.78188968914492,0.422248752492699,-1.6609826541528,0.00581653170408726,3
450,0.1,0.05,-0.724890056239348,0.402251333204868,-1.53694177803982,0.0576918796736506,3
550,0.1,0.05,-0.185050462316967,0.349605913299775,-0.867975344501971,0.508415119670602,3
650,0.1,0.05,-1.08366196378052,0.294848111765276,-1.66883260904704,-0.513917881065415,3
750,0.1,0.05,-1.51874569492702,0.344962124846527,-2.24902902752759,-0.884184531140437,3
350,0.2,0.05,0.105916736911597,0.307824527504978,-0.510840548961705,0.708234557495227,3
450,0.2,0.05,-0.547859399796426,0.246687821476582,-1.04111825521448,-0.0819374542708119,3
550,0.2,0.05,-0.443935669586746,0.219770353250065,-0.874716576917736,-0.0127903118650858,3
650,0.2,0.05,-0.274763774483459,0.197992727151171,-0.661370668539239,0.111226926385561,3
750,0.2,0.05,-0.350366124770109,0.202439755977268,-0.755543791341712,0.0285884524165836,3
350,0.3,0.05,-0.478486914236402,0.240039807551149,-0.95571130968348,-0.0188150641640738,3
450,0.3,0.05,0.201115881064282,0.205018663388129,-0.196202623118109,0.602547002604039,3
550,0.3,0.05,-0.143391325235762,0.197004881822635,-0.533631900351231,0.23408874615765,3
650,0.3,0.05,0.0544648452400777,0.174348633126752,-0.280964903026221,0.403294478790633,3
750,0.3,0.05,0.0816846030254435,0.158744797708641,-0.233080879593094,0.390940909504963,3
350,0.4,0.05,-0.484486667381607,0.227262101520059,-0.923674783461721,-0.0238791290284085,3
450,0.4,0.05,-0.117907547644943,0.202892702386426,-0.530335552983803,0.277800635673601,3
550,0.4,0.05,0.0376491776095524,0.180570839607364,-0.319625989926343,0.392925191977194,3
650,0.4,0.05,-0.419708571505305,0.167544333391641,-0.75840724948804,-0.0917680116309697,3
750,0.4,0.05,-0.264407268832134,0.151216911273548,-0.554078354440573,0.036490414561944,3
350,0.5,0.05,-0.136661855414986,0.218503931878254,-0.573867753038431,0.288665367812353,3
450,0.5,0.05,-0.00217121667977814,0.187346770293285,-0.360709770346328,0.362968098639075,3
550,0.5,0.05,-0.339856487076972,0.169229216972765,-0.661216323298781,-0.00116762026037662,3
650,0.5,0.05,-0.222689154411671,0.155341244052185,-0.527780664072111,0.0886170895796323,3
750,0.5,0.05,-0.255967594276372,0.146455023986486,-0.541026923633573,0.0272161642079939,3
350,0.1,0.075,-1.58113607582049,0.568381441190362,-2.75242019161075,-0.522843903847214,3
450,0.1,0.075,-1.82991457566781,0.511719582293643,-2.92362074579094,-0.910948023314578,3
550,0.1,0.075,-1.45926433417473,0.379917212487129,-2.23267103122314,-0.735042180511411,3
650,0.1,0.075,-1.15055765229384,0.392154368902621,-1.94060478583754,-0.434613902500141,3
750,0.1,0.075,-1.61493095712441,0.418031525669571,-2.46823731540629,-0.834096707585096,3
350,0.2,0.075,-0.548063916200566,0.305615423603614,-1.15841065167062,0.0322752111949417,3
450,0.2,0.075,-0.741712242373443,0.257368655633577,-1.25304230160835,-0.253512704736347,3
550,0.2,0.075,-0.566535112472723,0.245820352870437,-1.06505379585483,-0.0937458623784315,3
650,0.2,0.075,-0.651226567340411,0.219482370034791,-1.0872486317751,-0.234695484176816,3
750,0.2,0.075,-0.836514871143473,0.202264759693565,-1.23181212602909,-0.447090919506291,3
350,0.3,0.075,-0.301445662127792,0.245517790534308,-0.773687141026202,0.17899809338112,3
450,0.3,0.075,-0.48538916615189,0.21286618438604,-0.916425234859208,-0.0677732319522293,3
550,0.3,0.075,-0.546779416137674,0.195328333792961,-0.928015250317596,-0.167533341995307,3
650,0.3,0.075,-0.237807175005551,0.183170455915302,-0.59811332147533,0.126502795319812,3
750,0.3,0.075,-0.509845221769876,0.165339996192909,-0.832445066150684,-0.186107622679527,3
350,0.4,0.075,0.0255895607281172,0.225129034201694,-0.419899936354777,0.469359104270704,3
450,0.4,0.075,-0.680444537479795,0.200882495443262,-1.08093137108659,-0.294809143188809,3
550,0.4,0.075,-0.140293651836435,0.177319138277679,-0.48458894191376,0.201627133846668,3
650,0.4,0.075,-0.0877208055052243,0.166147650475938,-0.411392287811161,0.234061618420379,3
750,0.4,0.075,-0.445237724519876,0.14683519316686,-0.731149707876896,-0.167759372607497,3
350,0.5,0.075,-0.00126580904791355,0.206700902513434,-0.410130904363353,0.401680097849243,3
450,0.5,0.075,-0.876156079413913,0.197918306798274,-1.25942255808148,-0.495573386876635,3
